ID or #		Start	End	Type	Contig
gene-STM2493		2606695	2607776	complete	contig_1:1420667-1419586
cds-NP_461428.1		2606695	2607762	complete	contig_1:1420667-1419600
id-STM2493		2607771	2607776	complete	contig_1:1419591-1419586
gene-STM2494		2607957	2609433	complete	contig_1:1419405-1417929
cds-NP_461429.1		2607970	2609433	complete	contig_1:1419392-1417929
id-STM2494		2607957	2607962	complete	contig_1:1419405-1419400
gene-STM2495		2609462	2609832	complete	contig_1:1417900-1417530
cds-NP_461430.1		2609473	2609832	complete	contig_1:1417889-1417530
id-STM2495		2609462	2609467	complete	contig_1:1417900-1417895
gene-STM2496		2609859	2610584	complete	contig_1:1417503-1416778
cds-NP_461431.1		2609859	2610584	complete	contig_1:1417503-1416778
gene-STM2497		2610655	2611956	complete	contig_1:1416707-1415406
cds-NP_461432.1		2610655	2611944	complete	contig_1:1416707-1415418
id-STM2497		2611951	2611956	complete	contig_1:1415411-1415406
gene-STM2498		2612032	2612819	complete	contig_1:1415330-1414543
cds-NP_461433.1		2612032	2612658	complete	contig_1:1415330-1414704
id-STM2498		2612670	2612675	complete	contig_1:1414692-1414687
id-STM2498-2		2612795	2612803	complete	contig_1:1414567-1414559
id-STM2498-3		2612811	2612819	complete	contig_1:1414551-1414543
id-NC_003197.2:2612995..2613011		2612995	2613011	complete	contig_1:1414367-1414351
gene-STM2499		2613008	2614109	complete	contig_1:1414354-1413253
cds-NP_461434.3		2613072	2614109	complete	contig_1:1414290-1413253
id-STM2499		2613008	2613016	complete	contig_1:1414354-1414346
id-STM2499-2		2613032	2613040	complete	contig_1:1414330-1414322
id-STM2499-3		2613066	2613071	complete	contig_1:1414296-1414291
gene-STM2500		2614095	2614747	complete	contig_1:1413267-1412615
cds-NP_461435.1		2614109	2614747	complete	contig_1:1413253-1412615
id-STM2500		2614095	2614100	complete	contig_1:1413267-1413262
gene-STM2501		2614919	2617002	complete	contig_1:1412443-1410360
cds-NP_461436.1		2614936	2617002	complete	contig_1:1412426-1410360
id-STM2501		2614919	2614924	complete	contig_1:1412443-1412438
gene-STM2502		2617007	2618548	complete	contig_1:1410355-1408814
cds-NP_461437.1		2617007	2618548	complete	contig_1:1410355-1408814
gene-STM2503		2618584	2620797	complete	contig_1:1408778-1406565
cds-NP_461438.1		2618584	2620797	complete	contig_1:1408778-1406565
gene-STM2504		2620894	2621031	complete	contig_1:1406468-1406331
cds-NP_448898.1		2620894	2621031	complete	contig_1:1406468-1406331
gene-STM2505		2621102	2621367	complete	contig_1:1406260-1405995
cds-NP_461440.1		2621102	2621362	complete	contig_1:1406260-1406000
id-STM2505		2621362	2621367	complete	contig_1:1406000-1405995
gene-STM2506		2621198	2621401	complete	contig_1:1406164-1405961
cds-NP_461441.1		2621210	2621401	complete	contig_1:1406152-1405961
id-STM2506		2621198	2621203	complete	contig_1:1406164-1406159
gene-STM2507		2621480	2621716	complete	contig_1:1405882-1405646
cds-NP_448901.1		2621480	2621716	complete	contig_1:1405882-1405646
gene-STM2508		2621942	2622271	complete	contig_1:1405420-1405091
cds-NP_461443.1		2621942	2622271	complete	contig_1:1405420-1405091
gene-STM2509		2622291	2622652	complete	contig_1:1405071-1404710
cds-NP_461444.1		2622291	2622647	complete	contig_1:1405071-1404715
id-STM2509		2622647	2622652	complete	contig_1:1404715-1404710
gene-STM2510		2622804	2624396	complete	contig_1:1404558-1402966
cds-NP_461445.1		2622804	2624381	complete	contig_1:1404558-1402981
id-STM2510		2624391	2624396	complete	contig_1:1402971-1402966
gene-STM2511		2624451	2626003	complete	contig_1:1402911-1401359
cds-NP_461446.1		2624451	2625917	complete	contig_1:1402911-1401445
id-STM2511		2625929	2625934	complete	contig_1:1401433-1401428
id-STM2511-2		2625976	2625984	complete	contig_1:1401386-1401378
id-STM2511-3		2625995	2626003	complete	contig_1:1401367-1401359
gene-STM2512		2626078	2627427	complete	contig_1:1401284-1399935
cds-NP_461447.1		2626078	2627427	complete	contig_1:1401284-1399935
id-NC_003197.2:2626174..2626181		2626174	2626181	complete	contig_1:1401188-1401181
gene-STM2513		2627589	2633715	complete	contig_1:1399773-1393647
cds-NP_461448.1		2627589	2633708	complete	contig_1:1399773-1393654
id-STM2513		2633710	2633715	complete	contig_1:1393652-1393647
gene-STM2514		2634402	2641716	complete	contig_1:1392960-1385646
cds-NP_461449.1		2634402	2641709	complete	contig_1:1392960-1385653
id-STM2514		2641711	2641716	complete	contig_1:1385651-1385646
gene-STM2515		2641875	2647476	complete	contig_1:1385487-1379886
cds-NP_461450.1		2641875	2647472	complete	contig_1:1385487-1379890
id-STM2515		2647471	2647476	complete	contig_1:1379891-1379886
gene-STM2516		2647592	2648558	complete	contig_1:1379770-1378804
cds-NP_461451.1		2647592	2648551	complete	contig_1:1379770-1378811
id-STM2516		2648553	2648558	complete	contig_1:1378809-1378804
gene-STM2517		2648609	2650807	complete	contig_1:1378753-1376555
cds-NP_461452.1		2648609	2650801	complete	contig_1:1378753-1376561
id-STM2517		2650802	2650807	complete	contig_1:1376560-1376555
gene-STM2518		2651147	2651380	complete	contig_1:1376215-1375982
cds-NP_461453.1		2651147	2651368	complete	contig_1:1376215-1375994
id-STM2518		2651375	2651380	complete	contig_1:1375987-1375982
gene-STM2519		2651457	2652941	complete	contig_1:1375905-1374421
cds-NP_461454.1		2651457	2652929	complete	contig_1:1375905-1374433
id-STM2519		2652936	2652941	complete	contig_1:1374426-1374421
gene-STM2520		2653048	2654236	complete	contig_1:1374314-1373126
cds-NP_461455.1		2653048	2654226	complete	contig_1:1374314-1373136
id-STM2520		2654231	2654236	complete	contig_1:1373131-1373126
gene-STM2521		2654237	2654872	complete	contig_1:1373125-1372490
cds-NP_461456.1		2654237	2654857	complete	contig_1:1373125-1372505
id-STM2521		2654867	2654872	complete	contig_1:1372495-1372490
gene-STM2522		2654871	2656161	complete	contig_1:1372491-1371201
cds-NP_461457.1		2654871	2656145	complete	contig_1:1372491-1371217
id-STM2522		2656156	2656161	complete	contig_1:1371206-1371201
gene-STM2523		2656256	2657384	complete	contig_1:1371106-1369978
cds-NP_461458.1		2656256	2657374	complete	contig_1:1371106-1369988
id-STM2523		2657379	2657384	complete	contig_1:1369983-1369978
gene-STM2524		2657401	2658405	complete	contig_1:1369961-1368957
cds-NP_461459.1		2657401	2658405	complete	contig_1:1369961-1368957
gene-STM2525		2658697	2659875	complete	contig_1:1368665-1367487
cds-NP_461460.1		2658697	2659863	complete	contig_1:1368665-1367499
id-STM2525		2659870	2659875	complete	contig_1:1367492-1367487
gene-STM2526		2660070	2660510	complete	contig_1:1367292-1366852
cds-NP_461461.1		2660070	2660501	complete	contig_1:1367292-1366861
id-STM2526		2660505	2660510	complete	contig_1:1366857-1366852
gene-STM2527		2660622	2661485	complete	contig_1:1366740-1365877
cds-NP_461462.1		2660622	2661485	complete	contig_1:1366740-1365877
gene-STM2528		2661485	2662300	complete	contig_1:1365877-1365062
cds-NP_461463.2		2661485	2662294	complete	contig_1:1365877-1365068
gene-STM2529		2662287	2662923	complete	contig_1:1365075-1364439
cds-NP_461464.1		2662287	2662916	complete	contig_1:1365075-1364446
id-STM2529		2662295	2662300	complete	contig_1:1365067-1365062
id-STM2529-2		2662918	2662923	complete	contig_1:1364444-1364439
gene-STM2530		2662913	2665318	complete	contig_1:1364449-1362044
cds-NP_461465.1		2662913	2665318	complete	contig_1:1364449-1362044
gene-STM2531		2665447	2667762	complete	contig_1:1361915-1359600
cds-NP_461466.1		2665447	2667762	complete	contig_1:1361915-1359600
gene-STM2532		2667763	2672709	complete	contig_1:1359599-1354653
cds-NP_461467.1		2667763	2672697	complete	contig_1:1359599-1354665
id-STM2532		2672704	2672709	complete	contig_1:1354658-1354653
gene-STM2533		2672894	2673748	complete	contig_1:1354468-1353614
cds-NP_461468.1		2672906	2673748	complete	contig_1:1354456-1353614
id-STM2533		2672894	2672899	complete	contig_1:1354468-1354463
gene-STM2534		2673989	2674663	complete	contig_1:1353373-1352699
cds-NP_461469.1		2673995	2674663	complete	contig_1:1353367-1352699
id-STM2534		2673989	2673994	complete	contig_1:1353373-1353368
gene-STM2535		2675232	2676017	complete	contig_1:1352130-1351345
cds-NP_461470.3		2675232	2676017	complete	contig_1:1352130-1351345
gene-STM2536		2676118	2677414	complete	contig_1:1351244-1349948
cds-NP_461471.1		2676118	2677401	complete	contig_1:1351244-1349961
id-STM2536		2677409	2677414	complete	contig_1:1349953-1349948
gene-STM2537		2677648	2677857	complete	contig_1:1349714-1349505
cds-NP_461472.1		2677648	2677848	complete	contig_1:1349714-1349514
id-STM2537		2677852	2677857	complete	contig_1:1349510-1349505
gene-STM2538		2677860	2678205	complete	contig_1:1349502-1349157
cds-NP_461473.1		2677860	2678195	complete	contig_1:1349502-1349167
id-STM2538		2678200	2678205	complete	contig_1:1349162-1349157
gene-STM2539		2678197	2680059	complete	contig_1:1349165-1347303
cds-NP_461474.1		2678197	2680047	complete	contig_1:1349165-1347315
id-STM2539		2680054	2680059	complete	contig_1:1347308-1347303
gene-STM2540		2680060	2680608	complete	contig_1:1347302-1346754
cds-NP_461475.1		2680060	2680575	complete	contig_1:1347302-1346787
id-STM2540		2680579	2680584	complete	contig_1:1346783-1346778
id-STM2540-2		2680584	2680592	complete	contig_1:1346778-1346770
id-STM2540-3		2680600	2680608	complete	contig_1:1346762-1346754
gene-STM2541		2680771	2681105	complete	contig_1:1346591-1346257
cds-NP_461476.1		2680771	2681094	complete	contig_1:1346591-1346268
id-STM2541		2681100	2681105	complete	contig_1:1346262-1346257
gene-STM2542		2681123	2681523	complete	contig_1:1346239-1345839
cds-NP_461477.1		2681123	2681509	complete	contig_1:1346239-1345853
id-STM2542		2681518	2681523	complete	contig_1:1345844-1345839
gene-STM2543		2681537	2682767	complete	contig_1:1345825-1344595
cds-NP_461478.1		2681537	2682751	complete	contig_1:1345825-1344611
id-STM2543		2682762	2682767	complete	contig_1:1344600-1344595
gene-STM2544		2682932	2683441	complete	contig_1:1344430-1343921
cds-NP_461479.1		2682932	2683426	complete	contig_1:1344430-1343936
id-STM2544		2683436	2683441	complete	contig_1:1343926-1343921
gene-STM2545		2683586	2684330	complete	contig_1:1343776-1343032
cds-NP_461480.1		2683586	2684317	complete	contig_1:1343776-1343045
id-STM2545		2684325	2684330	complete	contig_1:1343037-1343032
gene-STM2546		2684427	2685239	complete	contig_1:1342935-1342123
cds-NP_461481.1		2684436	2685239	complete	contig_1:1342926-1342123
id-STM2546		2684427	2684432	complete	contig_1:1342935-1342930
gene-STM2547		2685372	2686262	complete	contig_1:1341990-1341100
cds-NP_461482.1		2685384	2686262	complete	contig_1:1341978-1341100
id-STM2547		2685372	2685377	complete	contig_1:1341990-1341985
gene-STM2548		2686437	2687487	complete	contig_1:1340925-1339875
cds-NP_461483.1		2686444	2687487	complete	contig_1:1340918-1339875
id-STM2548		2686437	2686442	complete	contig_1:1340925-1340920
gene-STM2549		2687483	2688309	complete	contig_1:1339879-1339053
cds-NP_461484.1		2687491	2688309	complete	contig_1:1339871-1339053
id-STM2549		2687483	2687488	complete	contig_1:1339879-1339874
gene-STM2550		2688313	2689333	complete	contig_1:1339049-1338029
cds-NP_461485.1		2688320	2689333	complete	contig_1:1339042-1338029
id-STM2550		2688313	2688318	complete	contig_1:1339049-1339044
gene-STM2551		2689334	2690325	complete	contig_1:1338028-1337037
cds-NP_461486.1		2689334	2690320	complete	contig_1:1338028-1337042
gene-STM2552		2690311	2690956	complete	contig_1:1337051-1336406
cds-NP_461487.1		2690311	2690949	complete	contig_1:1337051-1336413
id-STM2552		2690320	2690325	complete	contig_1:1337042-1337037
id-STM2552-2		2690951	2690956	complete	contig_1:1336411-1336406
gene-STM2553		2691059	2692352	complete	contig_1:1336303-1335010
cds-NP_461488.1		2691075	2692352	complete	contig_1:1336287-1335010
id-STM2553		2691059	2691064	complete	contig_1:1336303-1336298
gene-STM2554		2692347	2693495	complete	contig_1:1335015-1333867
cds-NP_461489.1		2692347	2693486	complete	contig_1:1335015-1333876
id-STM2554		2693490	2693495	complete	contig_1:1333872-1333867
gene-STM2555		2693682	2695130	complete	contig_1:1333680-1332232
cds-NP_461490.1		2693682	2694935	complete	contig_1:1333680-1332427
id-STM2555		2695049	2695065	complete	contig_1:1332313-1332297
id-STM2555-2		2694942	2694947	complete	contig_1:1332420-1332415
id-STM2555-3		2695104	2695112	complete	contig_1:1332258-1332250
id-STM2555-4		2695122	2695130	complete	contig_1:1332240-1332232
id-NC_003197.2:2695139..2695163		2695139	2695163	complete	contig_1:1332223-1332199
gene-STM2556		2695248	2696450	complete	contig_1:1332114-1330912
cds-NP_461491.1		2695260	2696450	complete	contig_1:1332102-1330912
id-STM2556		2695248	2695253	complete	contig_1:1332114-1332109
gene-STM2557		2696564	2698176	complete	contig_1:1330798-1329186
cds-NP_461492.1		2696632	2698176	complete	contig_1:1330730-1329186
id-STM2557		2696564	2696572	complete	contig_1:1330798-1330790
id-STM2557-2		2696590	2696598	complete	contig_1:1330772-1330764
id-STM2557-3		2696618	2696623	complete	contig_1:1330744-1330739
gene-STM2558		2698371	2699868	complete	contig_1:1328991-1327494
cds-NP_461493.1		2698537	2699868	complete	contig_1:1328825-1327494
id-STM2558		2698371	2698379	complete	contig_1:1328991-1328983
id-STM2558-2		2698399	2698407	complete	contig_1:1328963-1328955
id-STM2558-3		2698523	2698528	complete	contig_1:1328839-1328834
gene-STM2559		2699938	2702095	complete	contig_1:1327424-1325267
cds-NP_461494.1		2699951	2702095	complete	contig_1:1327411-1325267
id-STM2559		2699938	2699943	complete	contig_1:1327424-1327419
gene-STM2560		2702140	2703611	complete	contig_1:1325222-1323751
cds-NP_461495.1		2702151	2703611	complete	contig_1:1325211-1323751
id-STM2560		2702140	2702145	complete	contig_1:1325222-1325217
gene-STM2561		2703660	2704089	complete	contig_1:1323702-1323273
cds-NP_461496.1		2703660	2703998	complete	contig_1:1323702-1323364
id-STM2561		2704037	2704054	complete	contig_1:1323325-1323308
id-STM2561-2		2704003	2704008	complete	contig_1:1323359-1323354
id-STM2561-3		2704065	2704073	complete	contig_1:1323297-1323289
id-STM2561-4		2704081	2704089	complete	contig_1:1323281-1323273
gene-STM2562		2704075	2705423	complete	contig_1:1323287-1321939
cds-NP_461497.1		2704075	2705412	complete	contig_1:1323287-1321950
gene-STM2563		2705409	2706173	complete	contig_1:1321953-1321189
cds-NP_461498.1		2705409	2706173	complete	contig_1:1321953-1321189
id-STM2563		2705418	2705423	complete	contig_1:1321944-1321939
gene-STM2564		2706175	2707617	complete	contig_1:1321187-1319745
cds-NP_461499.1		2706175	2707617	complete	contig_1:1321187-1319745
gene-STM2565		2708255	2712297	complete	contig_1:1319107-1315065
cds-NP_461500.1		2708255	2712142	complete	contig_1:1319107-1315220
id-STM2565		2712213	2712231	complete	contig_1:1315149-1315131
id-STM2565-2		2712149	2712154	complete	contig_1:1315213-1315208
id-STM2565-3		2712270	2712278	complete	contig_1:1315092-1315084
id-STM2565-4		2712289	2712297	complete	contig_1:1315073-1315065
gene-STM2566		2712164	2712397	complete	contig_1:1315198-1314965
cds-NP_461501.1		2712164	2712397	complete	contig_1:1315198-1314965
id-STM2566		2712385	2712390	complete	contig_1:1314977-1314972
gene-STM2567		2712385	2713942	complete	contig_1:1314977-1313420
cds-NP_461502.1		2712398	2713942	complete	contig_1:1314964-1313420
gene-STM2568		2713993	2714544	complete	contig_1:1313369-1312818
cds-NP_461503.1		2713993	2714544	complete	contig_1:1313369-1312818
gene-STM2569		2714569	2715216	complete	contig_1:1312793-1312146
cds-NP_461504.1		2714569	2715204	complete	contig_1:1312793-1312158
id-STM2569		2715211	2715216	complete	contig_1:1312151-1312146
gene-STM2570		2715208	2716578	complete	contig_1:1312154-1310784
cds-NP_461505.1		2715208	2716569	complete	contig_1:1312154-1310793
id-STM2570		2716573	2716578	complete	contig_1:1310789-1310784
gene-STM2571		2716580	2717484	complete	contig_1:1310782-1309878
cds-NP_461506.1		2716580	2717473	complete	contig_1:1310782-1309889
id-STM2571		2717479	2717484	complete	contig_1:1309883-1309878
gene-STM2572		2717577	2718437	complete	contig_1:1309785-1308925
cds-NP_461507.1		2717589	2718437	complete	contig_1:1309773-1308925
id-STM2572		2717577	2717582	complete	contig_1:1309785-1309780
gene-STM2573		2718476	2719400	complete	contig_1:1308886-1307962
cds-NP_461508.1		2718476	2719393	complete	contig_1:1308886-1307969
id-STM2573		2719395	2719400	complete	contig_1:1307967-1307962
gene-STM2574		2719415	2720622	complete	contig_1:1307947-1306740
cds-NP_461509.1		2719415	2720611	complete	contig_1:1307947-1306751
id-STM2574		2720617	2720622	complete	contig_1:1306745-1306740
gene-STM2575		2720727	2721653	complete	contig_1:1306635-1305709
cds-NP_461510.1		2720727	2721653	complete	contig_1:1306635-1305709
gene-STM2576		2721679	2721951	complete	contig_1:1305683-1305411
cds-NP_461511.1		2721691	2721951	complete	contig_1:1305671-1305411
id-STM2576		2721679	2721684	complete	contig_1:1305683-1305678
gene-STM2577		2722063	2722460	complete	contig_1:1305299-1304902
cds-NP_461512.1		2722063	2722443	complete	contig_1:1305299-1304919
id-STM2577		2722455	2722460	complete	contig_1:1304907-1304902
gene-STM2578		2722443	2723184	complete	contig_1:1304919-1304178
cds-NP_461513.1		2722443	2723174	complete	contig_1:1304919-1304188
id-STM2578		2723179	2723184	complete	contig_1:1304183-1304178
gene-STM2579		2723186	2723914	complete	contig_1:1304176-1303448
cds-NP_461514.1		2723186	2723914	complete	contig_1:1304176-1303448
gene-STM2580		2723926	2724842	complete	contig_1:1303436-1302520
cds-NP_461515.1		2723926	2724831	complete	contig_1:1303436-1302531
gene-STM2581		2724828	2725518	complete	contig_1:1302534-1301844
cds-NP_461516.1		2724828	2725508	complete	contig_1:1302534-1301854
id-STM2581		2724837	2724842	complete	contig_1:1302525-1302520
id-STM2581-2		2725513	2725518	complete	contig_1:1301849-1301844
gene-STM2582		2725782	2726767	complete	contig_1:1301580-1300595
cds-NP_461517.1		2725782	2726756	complete	contig_1:1301580-1300606
id-STM2582		2726762	2726767	complete	contig_1:1300600-1300595
gene-STM2583		2726773	2728572	complete	contig_1:1300589-1298790
cds-NP_461518.1		2726773	2728572	complete	contig_1:1300589-1298790
gene-STM2584		2728973	2730470	complete	contig_1:1298389-1296892
cds-NP_461519.1		2728977	2730470	complete	contig_1:1298385-1296892
id-STM2584		2728973	2728978	complete	contig_1:1298389-1298384
gene-STM2585		2731352	2731902	complete	contig_1:1296010-1295460
cds-NP_461520.1		2731357	2731902	complete	contig_1:1296005-1295460
id-STM2585		2731352	2731357	complete	contig_1:1296010-1296005
gene-STM2585A		2733014	2733241	complete	contig_1:1294348-1294121
cds-NP_461521.1		2733014	2733241	complete	contig_1:1294348-1294121
gene-STM2586		2733338	2733923	complete	contig_1:1294024-1293439
cds-NP_461522.1		2733338	2733916	complete	contig_1:1294024-1293446
id-STM2586		2733918	2733923	complete	contig_1:1293444-1293439
gene-STM2587		2733906	2734735	complete	contig_1:1293456-1292627
cds-NP_461523.1		2733906	2734730	complete	contig_1:1293456-1292632
id-STM2587		2734730	2734735	complete	contig_1:1292632-1292627
gene-STM2588		2734727	2737105	complete	contig_1:1292635-1290257
cds-NP_461524.1		2734727	2737099	complete	contig_1:1292635-1290263
id-STM2588		2737100	2737105	complete	contig_1:1290262-1290257
gene-STM2589		2737434	2740796	complete	contig_1:1289928-1286566
cds-NP_461525.2		2737434	2740796	complete	contig_1:1289928-1286566
id-NC_003197.2:2740796..2740801		2740796	2740801	complete	contig_1:1286566-1286561
gene-STM2590		2740858	2741511	complete	contig_1:1286504-1285851
cds-NP_461526.1		2740858	2741505	complete	contig_1:1286504-1285857
gene-STM2591		2741403	2742009	complete	contig_1:1285959-1285353
cds-NP_461527.1		2741403	2742002	complete	contig_1:1285959-1285360
id-STM2591		2741506	2741511	complete	contig_1:1285856-1285851
id-STM2591-2		2742004	2742009	complete	contig_1:1285358-1285353
gene-STM2592		2742147	2742853	complete	contig_1:1285215-1284509
cds-NP_461528.1		2742147	2742845	complete	contig_1:1285215-1284517
id-STM2592		2742848	2742853	complete	contig_1:1284514-1284509
gene-STM2593		2742855	2743192	complete	contig_1:1284507-1284170
cds-NP_461529.1		2742855	2743184	complete	contig_1:1284507-1284178
id-STM2593		2743187	2743192	complete	contig_1:1284175-1284170
gene-STM2594		2743187	2746289	complete	contig_1:1284175-1281073
cds-NP_461530.1		2743187	2746282	complete	contig_1:1284175-1281080
gene-STM2595		2746254	2746598	complete	contig_1:1281108-1280764
cds-NP_461531.1		2746254	2746592	complete	contig_1:1281108-1280770
id-STM2595		2746284	2746289	complete	contig_1:1281078-1281073
id-STM2595-2		2746593	2746598	complete	contig_1:1280769-1280764
gene-STM2596		2746589	2746990	complete	contig_1:1280773-1280372
cds-NP_461532.1		2746589	2746984	complete	contig_1:1280773-1280378
id-STM2596		2746985	2746990	complete	contig_1:1280377-1280372
gene-STM2597		2747035	2747789	complete	contig_1:1280327-1279573
cds-NP_461533.1		2747035	2747781	complete	contig_1:1280327-1279581
id-STM2597		2747784	2747789	complete	contig_1:1279578-1279573
gene-STM2598		2747789	2748197	complete	contig_1:1279573-1279165
cds-NP_461534.1		2747789	2748190	complete	contig_1:1279573-1279172
id-STM2598		2748192	2748197	complete	contig_1:1279170-1279165
gene-STM2599		2748167	2749429	complete	contig_1:1279195-1277933
cds-NP_461535.1		2748179	2749429	complete	contig_1:1279183-1277933
id-STM2599		2748167	2748172	complete	contig_1:1279195-1279190
gene-STM2600		2749478	2750063	complete	contig_1:1277884-1277299
cds-NP_461536.1		2749478	2750056	complete	contig_1:1277884-1277306
id-STM2600		2750058	2750063	complete	contig_1:1277304-1277299
gene-STM2601		2750084	2750472	complete	contig_1:1277278-1276890
cds-NP_461537.1		2750084	2750467	complete	contig_1:1277278-1276895
id-STM2601		2750467	2750472	complete	contig_1:1276895-1276890
gene-STM2602		2750478	2750844	complete	contig_1:1276884-1276518
cds-NP_461538.1		2750478	2750837	complete	contig_1:1276884-1276525
id-STM2602		2750839	2750844	complete	contig_1:1276523-1276518
gene-STM2603		2750895	2751930	complete	contig_1:1276467-1275432
cds-NP_461539.1		2750895	2751923	complete	contig_1:1276467-1275439
id-STM2603		2751925	2751930	complete	contig_1:1275437-1275432
gene-STM2604		2751978	2752332	complete	contig_1:1275384-1275030
cds-NP_461540.1		2751978	2752325	complete	contig_1:1275384-1275037
id-STM2604		2752327	2752332	complete	contig_1:1275035-1275030
gene-STM2605		2752338	2753842	complete	contig_1:1275024-1273520
cds-NP_461541.1		2752338	2753834	complete	contig_1:1275024-1273528
id-STM2605		2753837	2753842	complete	contig_1:1273525-1273520
gene-STM2606		2753824	2755410	complete	contig_1:1273538-1271952
cds-NP_461542.1		2753824	2755404	complete	contig_1:1273538-1271958
gene-STM2607		2755401	2755612	complete	contig_1:1271961-1271750
cds-NP_461543.1		2755401	2755604	complete	contig_1:1271961-1271758
id-STM2607		2755405	2755410	complete	contig_1:1271957-1271952
id-STM2607-2		2755607	2755612	complete	contig_1:1271755-1271750
gene-STM2608		2755588	2757526	complete	contig_1:1271774-1269836
cds-NP_461544.1		2755588	2757519	complete	contig_1:1271774-1269843
gene-STM2609		2757491	2758036	complete	contig_1:1269871-1269326
cds-NP_461545.2		2757491	2758036	complete	contig_1:1269871-1269326
id-STM2609		2757521	2757526	complete	contig_1:1269841-1269836
id-NC_003197.2:2758046..2758051		2758046	2758051	complete	contig_1:1269316-1269311
gene-STM2610		2758310	2758724	complete	contig_1:1269052-1268638
cds-NP_461546.1		2758323	2758724	complete	contig_1:1269039-1268638
id-STM2610		2758310	2758315	complete	contig_1:1269052-1269047
gene-STM2611		2758960	2759418	complete	contig_1:1268402-1267944
cds-NP_461547.3		2758960	2759412	complete	contig_1:1268402-1267950
id-STM2611		2759413	2759418	complete	contig_1:1267949-1267944
gene-STM2612		2759430	2759889	complete	contig_1:1267932-1267473
cds-NP_461548.1		2759430	2759882	complete	contig_1:1267932-1267480
gene-STM2613		2759866	2760202	complete	contig_1:1267496-1267160
cds-NP_461549.1		2759866	2760195	complete	contig_1:1267496-1267167
id-STM2613		2759884	2759889	complete	contig_1:1267478-1267473
id-STM2613-2		2760197	2760202	complete	contig_1:1267165-1267160
gene-STM2614		2760465	2761157	complete	contig_1:1266897-1266205
cds-NP_461550.1		2760471	2761157	complete	contig_1:1266891-1266205
id-STM2614		2760465	2760470	complete	contig_1:1266897-1266892
gene-STM2615		2761650	2761723	complete	contig_1:1265712-1265639
rna-STM2615		2761650	2761723	complete	contig_1:1265712-1265639
exon-STM2615-1		2761650	2761723	complete	contig_1:1265712-1265639
gene-STM2616		2762067	2762637	complete	contig_1:1265295-1264725
cds-NP_461551.1		2762067	2762630	complete	contig_1:1265295-1264732
id-STM2616		2762632	2762637	complete	contig_1:1264730-1264725
gene-STM2617		2762903	2763587	complete	contig_1:1264459-1263775
cds-NP_461552.1		2762903	2763580	complete	contig_1:1264459-1263782
gene-STM2618		2763577	2763724	complete	contig_2:1262097-1262244
cds-NP_461553.1		2763577	2763717	complete	contig_2:1262097-1262237
id-STM2618		2763582	2763587	complete	contig_2:1262102-1262107
id-STM2618-2		2763719	2763724	complete	contig_2:1262239-1262244
gene-STM2619		2763714	2764331	complete	contig_2:1262234-1262851
cds-NP_461554.1		2763714	2764325	complete	contig_2:1262234-1262845
id-STM2619		2764326	2764331	complete	contig_2:1262846-1262851
gene-STM2620		2764534	2765142	complete	contig_2:1263054-1263662
cds-NP_461555.1		2764534	2765136	complete	contig_2:1263054-1263656
id-STM2620		2765137	2765142	complete	contig_2:1263657-1263662
gene-STM2621		2765552	2765791	partial	contig_1:1261893-1261657
cds-NP_461556.1		2765552	2765785	partial	contig_1:1261893-1261663
id-STM2621		2765786	2765791	complete	contig_1:1261662-1261657
gene-STM2623		2766445	2766762	partial	contig_1:1260006-1259795
cds-NP_461558.1		2766445	2766756	partial	contig_1:1260006-1259801
id-STM2623		2766757	2766762	complete	contig_1:1259800-1259795
gene-STM2624		2766753	2767106	complete	contig_1:1259804-1259451
cds-NP_461559.1		2766753	2767100	complete	contig_1:1259804-1259457
id-STM2624		2767101	2767106	complete	contig_1:1259456-1259451
gene-STM2625		2767111	2767867	complete	contig_1:1259446-1258690
cds-NP_461560.1		2767111	2767860	complete	contig_1:1259446-1258697
id-STM2625		2767862	2767867	complete	contig_1:1258695-1258690
gene-STM2626		2767863	2768852	complete	contig_1:1258694-1257705
cds-NP_461561.1		2767863	2768846	complete	contig_1:1258694-1257711
id-STM2626		2768847	2768852	complete	contig_1:1257710-1257705
gene-STM2627		2768931	2769305	complete	contig_1:1257626-1257252
cds-NP_461562.1		2768931	2769305	complete	contig_1:1257626-1257252
gene-STM2629		2770084	2770350	partial	contig_1:1256267-1256110
cds-NP_461564.1		2770090	2770350	partial	contig_1:1256267-1256110
gene-STM2630		2770336	2770501	complete	contig_1:1256124-1255959
cds-NP_461565.1		2770343	2770501	complete	contig_1:1256117-1255959
id-STM2630		2770336	2770341	complete	contig_1:1256124-1256119
gene-STM2631		2770523	2770873	complete	contig_1:1255937-1255587
cds-NP_461566.1		2770523	2770873	complete	contig_1:1255937-1255587
gene-STM2632		2770988	2773885	complete	contig_1:1255472-1252575
cds-NP_461567.1		2771000	2773885	complete	contig_1:1255460-1252575
id-STM2632		2770988	2770993	complete	contig_1:1255472-1255467
gene-STM2633		2773844	2775005	complete	contig_1:1252616-1251455
cds-NP_461568.3		2773848	2775005	complete	contig_1:1252612-1251455
id-STM2633		2773844	2773849	complete	contig_1:1252616-1252611
gene-STM2634		2775040	2775287	complete	contig_1:1251420-1251173
cds-NP_461569.1		2775048	2775287	complete	contig_1:1251412-1251173
id-STM2634		2775040	2775045	complete	contig_1:1251420-1251415
